Date,OilPrice,FX,VIX,CPI,InterestRate,Index
2018-08-24,48.96119764157869,70.75521937251027,12.21908439526334,101.03311478541346,2.900826474167956,1006.2831740900571
2018-08-27,48.77476133294987,70.62241844482548,12.100219870676842,101.03311478541346,2.900826474167956,1010.9575589716038
2018-08-28,48.9185829933945,70.44635657682744,12.060980908319042,101.03311478541346,2.900826474167956,1007.8712876196205
2018-08-29,48.79208794929227,70.22637819903228,12.067891164786706,101.03311478541346,2.900826474167956,1013.69174742755
2018-08-30,48.43440622016209,70.11184230160248,12.058142170480716,101.03311478541346,2.900826474167956,1006.5377646169653
2018-08-31,48.06102494786621,70.24933786954064,12.082022706968555,101.03311478541346,2.900826474167956,1000.7689222000203
2018-09-03,48.12280132318284,70.2498942527702,12.12149103475204,101.10863412058906,2.8843897682398048,1004.825576485086
2018-09-04,48.60652870010597,70.38395062900233,12.151913621573524,101.10863412058906,2.8843897682398048,1013.7673709815
2018-09-05,48.664526184178,70.4300488866924,12.141199874445801,101.10863412058906,2.8843897682398048,1016.7814947035528
2018-09-06,48.63893468634504,70.51330476926393,12.048883023889777,101.10863412058906,2.8843897682398048,1017.0929647014128
2018-09-07,48.734682528225804,70.42821506973347,12.026108961447036,101.10863412058906,2.8843897682398048,1006.498194149181
2018-09-10,49.13648305073785,70.48561016515274,12.046927368853984,101.10863412058906,2.8843897682398048,996.8738626364845
2018-09-11,49.212297801147,70.56348158856017,12.00759499377354,101.10863412058906,2.8843897682398048,998.022461056722
2018-09-12,49.09901963189689,70.5108168593368,12.023968742732539,101.10863412058906,2.8843897682398048,996.732509707332
2018-09-13,49.44090624491485,70.57177089639842,12.069388407595904,101.10863412058906,2.8843897682398048,991.7328651431695
2018-09-14,49.57953317645333,70.6333896722559,12.075731756410697,101.10863412058906,2.8843897682398048,992.555105860187
2018-09-17,50.05025997405213,70.58343441014289,12.077457236904923,101.10863412058906,2.8843897682398048,993.6311273324618
2018-09-18,50.1152303052187,70.47615756691579,12.141361655040514,101.10863412058906,2.8843897682398048,998.8291258274323
2018-09-19,49.75788959570255,70.36274473372596,12.04705219711271,101.10863412058906,2.8843897682398048,1000.016033740756
2018-09-20,49.35744183592885,70.37639528791811,12.074379086764129,101.10863412058906,2.8843897682398048,1006.6708805598416
2018-09-21,49.86272021559823,70.41409627479705,12.173586247920579,101.10863412058906,2.8843897682398048,1007.2125938766405
2018-09-24,50.389819931833216,70.33984369175126,12.111823878505065,101.10863412058906,2.8843897682398048,1007.1506549429276
2018-09-25,50.345964167848436,70.34750222588386,12.11115609892788,101.10863412058906,2.8843897682398048,1013.0302389776687
2018-09-26,50.24100797150764,70.40955592949771,12.055909074479995,101.10863412058906,2.8843897682398048,1008.5938653624087
2018-09-27,50.689441259180306,70.47637500096424,12.042061140719026,101.10863412058906,2.8843897682398048,1023.4070795700965
2018-09-28,50.367327554567254,70.6365630129765,12.019133183908417,101.10863412058906,2.8843897682398048,1025.8376104011984
2018-10-01,50.10890944888051,70.76926109619629,12.000982721522693,101.11885632919504,2.886114844964305,1028.3032948428274
2018-10-02,50.31190748728722,70.67413195292063,12.033891694073358,101.11885632919504,2.886114844964305,1031.5230445495938
2018-10-03,50.203525950429345,70.84749057387444,12.147763216501163,101.11885632919504,2.886114844964305,1041.755766056805
2018-10-04,50.21198939041332,70.79939292341886,12.196313533299122,101.11885632919504,2.886114844964305,1046.4105768956708
2018-10-05,50.17295652085597,70.90888020466431,12.117296567406845,101.11885632919504,2.886114844964305,1038.5720641030427
2018-10-08,50.28422888549565,70.92067886726942,12.13962964317079,101.11885632919504,2.886114844964305,1046.4082323940536
2018-10-09,50.71647344388977,70.88446392942372,12.19670368157595,101.11885632919504,2.886114844964305,1045.1502213666597
2018-10-10,50.75364891596029,70.70869424344623,12.256838721902758,101.11885632919504,2.886114844964305,1046.2293030934288
2018-10-11,50.95683055394335,70.69653779242459,12.235508472749803,101.11885632919504,2.886114844964305,1040.0842140158284
2018-10-12,50.351778923634036,70.54559946889404,12.29375569500921,101.11885632919504,2.886114844964305,1043.3312972206593
2018-10-15,50.347163403055006,70.64732939247831,12.34014281498677,101.11885632919504,2.886114844964305,1040.4532405684395
2018-10-16,50.10419432196714,70.80400865819223,12.468768686835256,101.11885632919504,2.886114844964305,1041.476663916127
2018-10-17,49.748550403840056,70.72931755926257,12.43126860002283,101.11885632919504,2.886114844964305,1040.5169362103225
2018-10-18,49.49510469376143,70.7645146335145,12.40589857120281,101.11885632919504,2.886114844964305,1051.1037289470569
2018-10-19,49.40486766155119,70.6969754813137,12.390592618779813,101.11885632919504,2.886114844964305,1062.1048838730185
2018-10-22,49.689638424257986,70.63912700830002,12.366081511277873,101.11885632919504,2.886114844964305,1062.8911768645778
2018-10-23,49.30172060893612,70.72157647868656,12.321580473789693,101.11885632919504,2.886114844964305,1063.7601915914925
2018-10-24,49.320910056714446,70.72272265250221,12.183446698506007,101.11885632919504,2.886114844964305,1062.3214082769018
2018-10-25,49.18565922671437,70.90168745669531,12.161711724819849,101.11885632919504,2.886114844964305,1068.7449129791416
2018-10-26,49.09735729840578,70.85846420882503,12.180179627804845,101.11885632919504,2.886114844964305,1067.5192400639658
2018-10-29,49.40818464599717,70.96339784207247,12.155518535529549,101.11885632919504,2.886114844964305,1065.8124890610266
2018-10-30,49.579619277098345,70.97813918336826,12.252287594706004,101.11885632919504,2.886114844964305,1071.5685088488412
2018-10-31,49.990838709331165,71.06271698434267,12.252956385341799,101.11885632919504,2.886114844964305,1069.2290027555775
2018-11-01,49.954487005556196,71.02300121860968,12.317507838101005,101.20608888520107,2.862502958169235,1069.5547396627878
2018-11-02,49.75570422205499,71.02304533485452,12.330578858737503,101.20608888520107,2.862502958169235,1061.6575568025469
2018-11-05,49.698546576990836,71.01649544692462,12.371899224232166,101.20608888520107,2.862502958169235,1065.92981755704
2018-11-06,49.7812956143722,70.93788973544005,12.385861301928845,101.20608888520107,2.862502958169235,1076.8632994727213
2018-11-07,49.844267621908315,71.00909788889822,12.454300533524023,101.20608888520107,2.862502958169235,1081.287400610178
2018-11-08,49.5289512002383,71.07912278945606,12.457097501030642,101.20608888520107,2.862502958169235,1089.757770515493
2018-11-09,49.566098134726666,71.14347825894662,12.481903536435082,101.20608888520107,2.862502958169235,1085.6974582730268
2018-11-12,49.644566633768335,71.30217482433838,12.500220183117584,101.20608888520107,2.862502958169235,1087.5227330475989
2018-11-13,50.409808845028515,71.45210930446201,12.485805910211218,101.20608888520107,2.862502958169235,1082.9610924868514
2018-11-14,50.98286222841301,71.41961483547709,12.506055026157451,101.20608888520107,2.862502958169235,1082.2775194546116
2018-11-15,50.73688922324537,71.46192006732052,12.617774338467335,101.20608888520107,2.862502958169235,1086.9914663215118
2018-11-16,50.66067421478061,71.40455999839469,12.604254491362564,101.20608888520107,2.862502958169235,1088.0895218540297
2018-11-19,50.23164161422952,71.41189553000615,12.625227736005225,101.20608888520107,2.862502958169235,1080.9620024125365
2018-11-20,50.06442951004047,71.35692058509426,12.688116683548698,101.20608888520107,2.862502958169235,1074.4061211597157
2018-11-21,50.16911101111757,71.52392761600787,12.745129347595912,101.20608888520107,2.862502958169235,1067.5401965369606
2018-11-22,50.540867097384044,71.56529743104217,12.74571516848188,101.20608888520107,2.862502958169235,1070.7077827988337
2018-11-23,50.33214194606096,71.54849451823172,12.626545733334012,101.20608888520107,2.862502958169235,1082.363892362528
2018-11-26,50.14589801404062,71.67285637541737,12.652380874266436,101.20608888520107,2.862502958169235,1090.3004181269073
2018-11-27,49.51171130511902,71.46079483443782,12.541407161335282,101.20608888520107,2.862502958169235,1080.555788970212
2018-11-28,49.47291152895555,71.2643845749513,12.614904022882344,101.20608888520107,2.862502958169235,1088.7986121044319
2018-11-29,49.16418720539768,71.34896844047327,12.623377716442008,101.20608888520107,2.862502958169235,1094.4482875569875
2018-11-30,49.01535537718786,71.360015285285,12.673361417435608,101.20608888520107,2.862502958169235,1086.5598706752871
2018-12-03,48.762297143737584,71.39005991531108,12.628255860526554,101.3396503779897,2.8601868879697996,1085.4560787509154
2018-12-04,48.74401837746182,71.26242030497923,12.550630486861552,101.3396503779897,2.8601868879697996,1091.972844157356
2018-12-05,48.22669986005483,71.26509693389418,12.563668206068611,101.3396503779897,2.8601868879697996,1095.5192120042711
2018-12-06,47.79658628643753,71.47044787493432,12.561988034070803,101.3396503779897,2.8601868879697996,1088.906779710101
2018-12-07,48.44536042004602,71.55786783691391,12.537410992762945,101.3396503779897,2.8601868879697996,1092.796953574951
2018-12-10,48.06913364566381,71.57983849142819,12.541644056799583,101.3396503779897,2.8601868879697996,1081.7132393193183
2018-12-11,47.75009797212742,71.5409331004177,12.680015851401196,101.3396503779897,2.8601868879697996,1081.0294515145576
2018-12-12,48.311172030623815,71.50647581523076,12.721742128769648,101.3396503779897,2.8601868879697996,1087.7477859039352
